,,,,,,
,22:35:54,"I’m not sure if I’m depressed. I mean I’m not sad. But I’m not exactly happy either. I can laugh, joke and smile during the day. But sometimes when I’m alone at night I forget how I feel.",,,,
,22:35:53,@VCT_Priest @Icey3x2 @IanS_Louch @Athena That’s Normal but the fact that there’s like a five year gap between our starting point and we’re nearly the same rank makes me depressed,,,,
,22:35:47,im depressed,,,,
,22:35:32,"im sorry if I didn’t follow you back it might be cuz you have a sh trigger on you bio and my depressed ass can’t handle pics of sh cuz it’s really hard to me stay away from it, im really sorry and I hope y’all get better 💖",,,,
,22:35:31,Ive never been this depressed in my life. Everything always hits at once. I have only told one person what I’m actually going through. Bc I’m guarded. Idk if I’m going to make it through this year,,,,
,22:35:26,@hc_happiness @oye_student Same happening with me...we students are depressed by this,,,,
,22:35:10,every year i forget seasonal depression obliterates my ass yearly and every year im surprised when im depressed seasonally,,,,
,22:35:00,Today I’m feeling happy and full of love but that does NOT mean I’m getting anything done at work. No. When it comes to work I am still depressed and easily distracted by my phone. Hence why I’m tweeting when I should be answering emails.,,,,
,22:34:53,"Working at Amazon has made me so depressed, I hate it here :(",,,,
,22:34:51,depressed bitch now in glasses i—,,,,
,22:34:42,"I like listening to instrumentals when I’m depressed, me can’t rap or DJ but is sumn bout a good beat/riddim/composition that relaxes the mind",,,,
,22:34:41,@Aapki_dosst But th E thing is that instead of being depressed and afraid we should learn to stood up,,,,
,22:34:37,Swear I need to snap the fuck out of it! I worked to fucking hard on me to be all sad and depressed about anything.,,,,
,22:34:30,I need to shake this bitch ass depressed mood.,,,,
,22:34:20,"I mean, we're all depressed. It's known that snark Twitter is actually low key sad girl Twitter. Still this year has been especially rough.",,,,
,22:34:20,@LoserxCrystal this is easy! this is crystals avatar a very discombobulated goblin and a depressed goblin  https://t.co/i9wG1gs6Xt,,,,
,22:34:11,tweet tweet tweet here i go tweeting again! *is depressed*,,,,
,22:33:59,Man depress for no fahking reason,,,,
,22:33:52,@kiththejimi All I've become is depressed and emotionally constipated,,,,
,22:33:50,"'I think I'm vaguely stable. I get really explosive and erratic when enegerqzed and emotional, I can't quite keep myself down- but the highs are high and the lows are low, I get super depressed when I'm not super happy.' this quiz just summarized my life",,,,
,22:33:48,depressed too,,,,
,22:33:44,"I don’t mean confusion in a cute quirky way, this was i thought i lost my mind because i was really depressed and weird and extra miserable and having a hard time leading up to this so i just assumed i finally just lost it.",,,,
,22:33:43,@chrissyteigen I was shamed so much for not being able to keep up with my first.  It seriously depressed me when I tried so hard for the second &amp; it didn’t work out either.  Like I failed nature &amp; my kid.  it’s the nurses in the room w you that make you feel the worst after just having a baby.,,,,
,22:33:39,every time i see shit like this it makes me so sad bc it makes me remember that society has set me up to be burnt out and depressed and it doesn’t get better,,,,
,22:33:38,Sometimes ... it just feels good when somebody notice how broken and not okay you are . Thank you Aimie Farra for being that one and only person. She knows best bout my manic and depress moments and she be there for me. Thank you for being my best girl friend,,,,
,22:33:36,me and charlie: *looking into the lore and wikis* *it only gets worse*   i am depressed 💔,,,,
,22:33:34,Tw //   Depression I have been feeling depressed since my grandad died and I’m to scared to tell anyone about it and I pretend that I’m ok when I’m not so if you know someone who is depressed please check up on them,,,,
,22:33:31,a hot depressed bitch,,,,
,22:33:30,i’m so depressed even my stardew valley character is sleeping entire months away because no activities appeal to me 😭😭,,,,
,22:33:18,So sad and depressed.... No one knows cause I push my emotions down... But it's is eating me up.. Lol.,,,,
,22:33:13,omg im so depressed about everytbing i want no corona back so i can be depressed about less things,,,,
,22:33:06,I wanna be part of a funny spiritual group chat on Twitter 😣 I left the last one months ago bc I was inactive and depressed lol,,,,
,22:32:59,"@alder_harding I did not apprehend everyone pronounce the fact that I am going to bed by replying with ""Goodnight,"" and I am depressed.",,,,
,22:32:56,Depressed asf tonight... my @yungblud order got cancelled because my card expired.. (used a card that would have expired after the original release date) and now the items aren't on the store anymore 😭😭😭😭😭😭,,,,
,22:32:49,"@shaindelr Broken and depressed is what I feel when I think about actual winters. My kids (both native Floridians) are begging me to see snow, and I'm like, ""It's not great. I promise you."" I think I hate being cold more than any single thing on earth.",,,,
,22:32:38,before y’all slam me for using the word depression i am actually clinically depressed so i can say that anytime  https://t.co/phYOg7JYLy,,,,
,22:32:36,@DaddySoSaddy arent you depressed and need therapy? 😭  https://t.co/hrckwluoCd,,,,
,22:32:17,"This was the perfect album to listen to while I'm depressed in the morning lol, waaaayyy better than Twin Fantasy this was amazing  https://t.co/u1lz617Lul",,,,
,22:32:12,"In fact, am depressed",,,,
,22:32:01,"the worst part is, this could possibly make me insanely depressed, suicidal AND i also have to get checked while i’m on it to make sure i don’t get blood clots.....",,,,
,22:31:51,@m1sxry barely man i be too depressed,,,,
,22:31:47,@Ever_But_Never been too depressed this month,,,,
,22:31:42,I’m confused and depress fr,,,,
,22:31:39,"Not to mention, ppl like me cant relate at all coz we aint sunshine ✋ pls women can be sad too, women can be depressed too and they have their own problems to take care of 😭 not all women are cheerful and bright smh",,,,
,22:31:22,depressed college students to police,,,,
,22:31:12,"What does one listen to when they’re depressed but not Melodrama depressed?  Like I don’t wanna listen to bangers and feel good, I wanna be in my feels just not Melodrama levels of feels.",,,,
,22:31:06,@hardystennant depressed gay &gt;&gt;&gt;,,,,
,22:30:55,Gotta love coming out of the shower feeling depressed after letting my mind wander for the umpteenth time. Existential dread is fun,,,,
,22:30:51,ayo who's depressed and horny rn,,,,
,22:30:30,@Endlessly_Numb Also because I’m depressed but no okay listen he makes me happy,,,,
,22:30:05,"@chidinmaekile I have become  unproductive being.  I'm  depressed, having a handwork but staying iddle is quite disastrous. I Nid Money 2 Buy Shoe Makin Machine. Vry Important. A Hardwork I &amp; Many feeds Frm  Life Of A Jobless Graduate Quite egregious #LeonardobySujimoto pls help😭😭😭",,,,
,22:30:02,THATS IT IM GOING BACK TO THE GYM TODAY AND GONNA STOP BEING SO DAMN DEPRESSED 😭😭,,,,
,22:30:02,"You're Depressed Because You Don't Believe in God, Apparently - PragerU Response  https://t.co/PUtRQ7QJAD #PragerFORCE",,,,
,22:29:45,@jadedcreative @jonfavs must be      depressed. Can't  beat this.,,,,
,22:29:39,"i’m not depressed, but i am listening to mitski? so, am i ??",,,,
,22:29:38,@Imraana99 Depressed kid again🙄🙄🙄😐😐😐,,,,
,22:29:37,"@cesca_uk Oh absolutely, I never pull random clothes from the closet, it always reflects how I'm feeling. Also, when I'm depressed I'll wear more cuddly clothes because they'll not add to sensory overload.",,,,
,22:29:27,"bro i've been depressed on here since 2016, like fuck- have some character development??? stop being horny and making stupid decisions???? it's boring????? like literally, u would be written off for being too one note.",,,,
,22:29:22,online school make me depressed,,,,
,22:29:14,"Is #POTUS45 #Deluded, #Demented, #Depressed, #BananaCrazy or becoming a #Despot suitable for a #BananaRepublic?",,,,
,22:29:12,My #DnD character Enariel a fire genasi as she got depressed after that a partymember stole the love of her life  https://t.co/N2zwOm4idU,,,,
,22:29:10,@naturalphoton Black buck was driving the car and then after crushing the poor people on footpath he got depressed. It was then unable to deal with fear of bhoi and hence committed suicide  #BringDownSSRKillers,,,,
,22:29:09,"@bensons_hat the weird quiet kid that wears all black that people think is either a serial killer, a witch, or depressed (bonus points if all three)",,,,
,22:29:09,YO WE DEPRESSED DEPRESSED,,,,
,22:29:06,"midnight date with kuh perdata, depressed.",,,,
,22:29:02,Black families be like “wHy YoU dEpRessEd” ? Tf you think,,,,
,22:29:01,Someone: Itne depressed kyun ho..?  Me: Trend mein hai..,,,,
,22:28:58,@OrionKun_ Be depressed with me,,,,
,22:28:51,"@AmbroseBarnaby Every day when I get depressed about the lack of action on air pollution, I see a tweet from you &amp; it makes me smile, thank you 🙂.",,,,
,22:28:51,"All bollocks whoever listens to this shit deserves to be suicidal, depressed, homeless, jobless. If they want the government to bend them over and fuck their asses they deserve it.",,,,
,22:28:50,Depressed af,,,,
,22:28:43,Depressed? Look up images of puppies/kittens! The adorable little thing-a-ma-bobs &gt;~&lt;,,,,
,22:28:35,Woke up a little more depressed than usual today,,,,
,22:28:28,i just put in my 2 weeks i fee depressed 😫,,,,
,22:28:16,senior year is easy but rlly hard because i’m depressed and also bc i have to get certified nd get college credit at the same time,,,,
,22:28:13,I feel so depressed,,,,
,22:28:09,i keep making plans and then waking up so fucking depressed.,,,,
,22:28:06,@GudJuJu_ False! I'm just depressed!,,,,
,22:28:05,"I can’t tell if I don’t feel well or depressed, or a mix of both.",,,,
,22:28:04,@mxirxio kindergarten me thought i would be so happy and not depressed and wearing skirts and dresses and pink and being a good person giggles im like the complete opposite,,,,
,22:27:59,This depressed dude was in my face... nope  https://t.co/uGsDg3QGY8,,,,
,22:27:59,🦄💜💜💜💜💜 getting depressed here 😭 love u lot still #PLTPINKMONDAY  https://t.co/6FM7ECqu6m,,,,
,22:27:50,@KEEMSTAR keem pls drop me a playstation i’m depressed,,,,
,22:27:47,me: i’m kinda depressed  girls: aww i’m sowey🥺 ball pics?!,,,,
,22:27:47,this literally called me depressed and gay dfhgjk,,,,
,22:27:43,@depress_nyasha Начиталась классики называется),,,,
,22:27:43,@AmongUsGame Can you tell people on among us to not be mean because now I am depressed,,,,
,22:27:39,i overall really like the album. i think i just have to be in a certain mood to really appreciate some of the songs since its more of a chill album.. like just wait ill get all down and depressed one day and ill turn to this album to bring me comfort,,,,
,22:27:38,I am depressed and exhausted,,,,
,22:27:37,"@kingkmmiv Oh that explains it. I dunno if this is you in particular, but it still needs to be said: Characters don't need to be Depressed/Crazy/Dark/Seinen to have depth. Characters in AoT in particular do not have depth. They're as one dimensional as you claim One Piece characters are",,,,
,22:27:27,"@peyton_storm Like being told, ""Then don't be depressed"" as a retort...  --by someone who also suffers from mental health issues like depression, etc.",,,,
,22:27:27,"the people saying ""you can choose how you feel"" are the same people who say ""just decide to be happy"" &amp; i don't think this is a coincidence if they truly believe the first thing. Makes sense that if some people can actually choose how they feel that they'd never be depressed",,,,
,22:27:27,The bitch is depressed. . The bitch is me..,,,,
,22:27:22,not at me for being all depressed bcs nct 2020 seems to came to end (╥﹏╥)  https://t.co/ivdM1AmaHM,,,,
,22:27:22,YESSIR!! That’s my bears🎊🎉#Depressed #BearDown,,,,
,22:27:20,@bbydontbelieve i just turned my camera off because i realized i look depressed :/,,,,
,22:27:19,depress na depress na ako,,,,
,22:27:14,grams- “isn’t is depressing to stay in bed all day ?”  lmao well I am depressed so that’s why I am staying in bed hahahaha p,,,,
,22:27:08,Erica's eyes looks red as if she has been crying 😭😭😭😭 leave Erica alone please until she crys her eyes out and is depressed?  This is the time I feel like starting my own agenda  https://t.co/avv7OM2wgW,,,,
,22:27:06,@drnicolepsych The upper classmen are in the same boat. About to graduate into an unstable economy. Changing paths midstream to accommodate possible job prospects. They are just as isolated and more depressed.   It’s bad all around.,,,,
,22:27:01,@keiqings im hurt im gone im angry im sad im depressed im alone im lonely im DONE,,,,
,22:26:56,@AriTheDon It’s fucked up because people think “it’s just the internet” this is why people be depressed and suicidal. Fuck it being just the internet where the fuck is the heart and love in the world. Idgaf if you bored and doing it for laughs and likes. I have a heart.,,,,
,22:26:54,"@instablog9ja So because he/she couldn't express the depress and impress, you now want to oppress??🙄",,,,
,22:26:54,@depressed_cule_ we do in hot water but still...,,,,
,22:26:43,Maybe I’m just depressed but I love a good rainy Monday,,,,
,22:26:40,not sure how i can be depressed looking at this  https://t.co/R8bLHbtbT0,,,,
,22:26:39,I have been so depressed this year and a lot of things have happened my family’s Christmas is ruined this would help so much my poor sister even drew this for you I could still put a smile on her face by buying her the most amazing Christmas present. I even wrote a poem for you  https://t.co/l7eBHCg1XK,,,,
,22:26:35,"Lately i have been feeling very depressed, i am not sad, i just feel very numb and lost. I don't want to talk at all. I just want to sleep till it gets good",,,,
,22:26:26,if i tell u i’m depressed and wanna kms and leave home PLEASE don’t tell me to talk to my mom about it cuz she’s dominican and will tell me to shut the fuck up and eat my rice and beans for the 74th day in a row,,,,
,22:26:26,"@rebeccasaidso @paulacweston @NiftieIndies @postpolitics @juliemason Those are feminine traits, as confirmed by the feminine women of all of history.  Liberty has proven a double-edged sword--and the destroyed Christian family, the falling birth rates, the wandering, depressed, promiscuous female youth are proofs of this.",,,,
,22:26:17,Depressed attack!!,,,,
,22:26:12,"all of us was looking forward to growing up .. now look us .. depressed, horny, &amp; high.",,,,
,22:26:09,like girl thats literally like telling a depressed person to not be sad all the time smh,,,,
,22:26:08,no matter what mood i’m in i’ll always try post funny shit and never try being negative and depressed on twitter ❤️,,,,
,22:26:01,Just learned that no meds = me really hating my job and getting depressed about doing something that I do not want to do. But mooonnneeyyyyyyyy,,,,
,22:25:55,@depressed_cule_ I'm afraid you won't get it.,,,,
,22:25:51,All the kids are depressed,,,,
,22:25:49,"@MoonIitMermaid Honestly, you won't regret it. My Dad was really depressed and I got him a dog, going out walking her got him talking to people and he has a reason to get up, loves her to bits. Dogs should be on prescription.",,,,
,22:25:47,classmate just told me i look depressed...  https://t.co/GHIpZ5xerq,,,,
,22:25:47,"@GulGhutae @ImranKhanPTI mein, aik nmdcat aspirant, is baat se ikhtilaaf krti hoon. 2 maheene depressed rakha is bande ne 😔",,,,
,22:25:44,My first baby was breastfed for a year- never had an ounce of formula. I was pumping 6times per day and thank god I was producing way than enough milk. But the beginning was heart breaking. Nothing will come out ! I cried and was depressed heavily!,,,,
,22:25:44,@ChikoritaCheez Depressed political takes,,,,
,22:25:43,@MonkHates LMAO nah i am open about mental health but i wanna change it. i don’t think it’s cool to be depressed ?? i think it’s cool to be stable and happy. people out here trying to glorify being depressed and it seems everyone WANTS to be sad. not me lol,,,,
,22:25:43,"@marcomendicino as tome fly, i become more and more depressed. @CitImmCanada what do you wait? @FacesofAdvocacy @j61944409  @loveisnottouri5 #IMM0006 #IRCCignored #IRCCMENTALCRISIS #FacesofAdvocacy  #loveisnottourism #LoveisnottourismeFrance",,,,
,22:25:41,"TW/ Transphobia, gender dysphoria   Not this person seeing a video of a person saying, “gender dysphoria isn’t anything, people get depressed because of it but don’t understand that it’s nothing, we’re all beautiful creation of allah and should stay that way” Yaar please what???",,,,
,22:25:38,@KingJolly215 @Angrydoc24 @k_walnation3 @ESPNStatsInfo I can’t even see his responses and I know they’re bullshit lol. He’s super depressed in that basement,,,,
,22:25:38,kinda annoying but i forgive you because you are depressed and so am i ❤️,,,,
,22:46:05,"I emailed my advisor last night so really, the hard part is over so why then is having listening to his voicemail and open his email making me so anxious???",,,,
,22:46:02,me avoiding telling him i am anxious✨depressed✨and having a huge trouble concentrating in class✨,,,,
,22:46:00,"- when I’m feeling down, upset, sad or anxious, and you think I’m joking, or you just don’t care. That hurts, but when you do or say something you know “triggers” me, and you don’t seem to care. That hurts more.",,,,
,22:45:54,"the realisation of the fact that i'll be 22 next month makes me sad, a bit anxious and depressed even more than i already am.",,,,
,22:45:46,@BTSYOUTUBETEAM Yessss.. I am also feeling very anxious right niw,,,,
,22:45:36,Let’s increase my anxious self at 1AM HAHAHHAH   https://t.co/3QLsd24Up6,,,,
,22:45:21,@_ingrid_louise You are right!  I am too anxious. Missed seeing them Thanksgiving and again on Sunday! #Sanditon #SaveSanditon #SanditonPBS,,,,
,22:45:10,i was so anxious about doing the presentation and my voice was shaky and I was speaking so fast the whole time I think i fucked up,,,,
,22:45:04,@omgheybob I feel way less anxious about virtually everything,,,,
,22:45:03,I couldn't sleep last night bc I was anxious to get up and finish cleaning out my house...,,,,
,22:44:57,yep i’m never dming i get too anxious to make friends help,,,,
,22:44:51,"Back then I love reading books cuz it's like my personal drugs. The best thing to do to escape, where you can run or stay, guessing some stuffs in the future which is not affect your life yet giving you this anxious to know what happen. Feels like God watching their creatures.",,,,
,22:44:50,I'm so nervous and anxious Ohmmmmmmyyyyyyyyggghghhhhhhhgggggggggdhdhsjsixudbslsogbdsisgshdbxidjdbdidhdifjfiri,,,,
,22:44:38,"know my heart; test me and know my anxious thoughts. Point out anything in me that offends you, and lead me along the path of everlasting life. (Psalm 139:23-24)  Cast all your anxiety on him because he cares for you. (1 Peter 5:7)  There is no fear in love. But perfect love",,,,
,22:44:36,im so anxious omg what if we do get a bb all kill,,,,
,22:44:30,@MissCoorie Horrible year though so who can blame you. Hope you find a way of breaking that cycle. I was feeling anxious over the last few weeks triggered by work I think so just been doing a lot of reading which has massively helped. Hooe you find something to help ♥,,,,
,22:44:24,i hate this feeling omg why are they making me look so bad... i saw people talking behind my back..not again pls this kind of situation makes me anxious,,,,
,22:44:22,they’re just doing so much and succeeding regardless of whatever obstacles🥺🥺🥺 an inspiration in the industry truly,,,,
,22:44:22,"@GG1ill Just the usual, good and bad 🥺I feel happy but also anxious",,,,
,22:44:20,I'm anxious 😄,,,,
,22:44:10,i wanna be in a gc but i’d probably be too anxious and weird :(,,,,
,22:44:10,"One thing about me, I refuse to react on an issue, but I sure as heaven and hell will break anxious energy with solutions. Period.",,,,
,22:44:07,"tw // anxiety mention . . . pls dont post those ""did u get the dm?"" type of tweets, they can make ppl anxious, if for some reason u rlly cant just make a tweet abt the situation, u should at the v least be giving as much info as possible abt the dm in the tweet  /srs",,,,
,22:43:57,"@bessbessusa Same, that’s what happens to me too whenever I take a nap! And yeah, I totally feel you, my heart is literally racing and I’m so anxious. We fell too deep into this pit honey (pun intended).",,,,
,22:43:53,Bro im feeling so anxious,,,,
,22:43:48,yuck i feel anxious today let's just hope it's bc the charts are dropping then it goes away,,,,
,22:43:47,Why am I anxious even if I am ahead of schedule wtf,,,,
,22:43:46,Anyone ever get anxious when they’re not anxious,,,,
,22:43:38,i am 1/ bored 2/ anxious; come and distract meeeeee 🌸  https://t.co/5ukh38CUcv,,,,
,22:43:14,i feel anxious... FCK THE GREEN TEA THAT I HAD,,,,
,22:43:12,I had so many plans for today and all I’ve done is sleep,,,,
